120413;;;;;;;;
120413;MUC;PAR;1840;200;2140;200;0;LX_3625-LX_646
120413;MUC;PAR;905;200;1210;200;0;LH_2004-LH_3220
120413;MUC;PAR;1510;200;1815;200;0;LH_115-LH_1042
120413;MUC;PAR;1140;200;1450;200;0;LH_111-LH_1036
120413;MUC;PAR;1350;200;1700;200;0;LH_113-LH_1040
120413;MUC;PAR;1825;200;2135;200;0;LH_2018-LH_3226
120413;MUC;PAR;855;200;1210;200;0;LG_9732-LG_8013
120413;MUC;PAR;1000;200;1315;200;0;LH_107-LH_1034
120413;MUC;PAR;1540;200;1910;200;0;LH_2014-LH_3224
120413;MUC;PAR;705;200;1045;200;0;KL_1790-KL_2003
120413;MUC;PAR;715;200;1055;200;0;LH_101-LH_1030
120413;MUC;PAR;610;200;955;200;0;LH_99-LH_1028
120413;MUC;PAR;1115;200;1500;200;0;OS_7234-OS_415
120413;MUC;PAR;1140;200;1525;200;0;LH_2068-LH_3230
120413;MUC;PAR;1315;200;1700;200;0;LH_2010-LH_3222
120413;MUC;PAR;1545;200;1930;200;0;LX_3623-LX_644
120413;MUC;PAR;1645;200;2030;200;0;AB_6200-AB_8156
120413;MUC;PAR;1755;200;2140;200;0;LH_119-LH_1050
120413;MUC;PAR;1835;200;2220;200;0;OS_116-OS_7117
120413;MUC;PAR;605;200;955;200;0;LH_99-LH_1028
120413;MUC;PAR;820;200;1210;200;0;OS_112-OS_7111
120413;MUC;PAR;1405;200;1755;200;0;LX_1105-LX_656
120413;MUC;PAR;1855;200;2245;200;0;LH_121-LH_1052
120413;MUC;PAR;650;200;1045;200;0;SN_7050-SN_3633
120413;MUC;PAR;1430;200;1825;200;0;LH_2072-LH_3232
120413;MUC;PAR;1525;200;1920;200;0;OS_7236-OS_417
120413;MUC;PAR;915;200;1315;200;0;LH_105-LH_1034
120413;MUC;PAR;1050;200;1450;200;0;LH_109-LH_1036
120413;MUC;PAR;1315;200;1715;200;0;SK_1666-SK_559
120413;MUC;PAR;1410;200;1810;200;0;KL_1796-KL_1243
120413;MUC;PAR;1515;200;1915;200;0;LH_2042-LH_3244
120413;MUC;PAR;930;200;1345;200;0;KL_1792-KL_1233
120413;MUC;PAR;935;200;1350;200;0;LX_1101-LX_638
120413;MUC;PAR;650;200;1115;200;0;SN_7050-SN_3633
120413;MUC;PAR;1350;200;1815;200;0;LH_113-LH_1042
120413;MUC;PAR;1710;200;2135;200;0;LH_2016-LH_3226
120413;MUC;PAR;1730;200;2155;200;0;BA_955-BA_338
120413;MUC;PAR;1510;200;1940;200;0;LH_115-LH_1046
120413;MUC;PAR;1730;200;2200;200;0;KL_1798-KL_2023
120413;MUC;PAR;1200;200;1635;200;0;KL_1794-KL_2013
120413;MUC;PAR;1435;200;1910;200;0;LH_2012-LH_3224
120413;MUC;PAR;1705;200;2140;200;0;LX_1109-LX_646
120413;MUC;PAR;1435;200;1915;200;0;LH_2040-LH_3244
120413;MUC;PAR;610;200;1055;200;0;LH_99-LH_1030
120413;MUC;PAR;725;200;1210;200;0;LH_2002-LH_3220
120413;MUC;PAR;1040;200;1525;200;0;LH_2066-LH_3230
120413;MUC;PAR;1625;200;2110;200;0;AA_6353-AA_6357
120413;LON;STO;715;100;1040;200;0;TG_6225
120413;LON;STO;715;100;1040;200;0;BD_3840
120413;LON;STO;715;100;1040;200;0;SK_1530
120413;LON;STO;740;100;1105;200;0;QF_3347
120413;LON;STO;740;100;1105;200;0;BA_776
120413;LON;STO;1800;100;2125;200;0;UA_6956
120413;LON;STO;1800;100;2125;200;0;BD_3846
120413;LON;STO;1800;100;2125;200;0;SK_528
120413;LON;STO;1905;100;2230;200;0;BA_8493
120413;LON;STO;1905;100;2230;200;0;BD_3852
120413;LON;STO;1905;100;2230;200;0;SK_1524
120413;LON;STO;2015;100;2340;200;0;JL_7717
120413;LON;STO;2015;100;2340;200;0;BA_786
120413;LON;STO;2105;100;30;200;1;BD_3850
120413;LON;STO;2105;100;30;200;1;SK_534
120413;LON;STO;935;100;1305;200;0;BA_8491
120413;LON;STO;1035;100;1405;200;0;SK_526
120413;LON;STO;1035;100;1405;200;0;BD_3842
120413;LON;STO;1035;100;1405;200;0;UA_6954
120413;LON;STO;1130;100;1500;200;0;AA_6529
120413;LON;STO;1130;100;1500;200;0;QF_3353
120413;LON;STO;1130;100;1500;200;0;6X_7895
120413;LON;STO;1130;100;1500;200;0;BA_778
120413;LON;STO;1330;100;1700;200;0;AA_6361
120413;LON;STO;1340;100;1710;200;0;6X_7820
120413;LON;STO;1350;100;1720;200;0;UA_6950
120413;LON;STO;1350;100;1720;200;0;BA_780
120413;LON;STO;1350;100;1720;200;0;BD_3844
120413;LON;STO;1350;100;1720;200;0;SK_532
120413;LON;STO;1415;100;1745;200;0;6X_780
120413;LON;STO;1620;100;1950;200;0;6X_782
120413;LON;STO;1635;100;2005;200;0;BD_3848
120413;LON;STO;1640;100;2010;200;0;BA_782
120413;LON;STO;1640;100;2010;200;0;AA_6454
120413;LON;STO;1640;100;2010;200;0;QF_3351
120413;LON;STO;1655;100;2025;200;0;AA_6454
120413;LON;STO;1700;100;2035;200;0;7X_601
120413;LON;STO;1700;100;2035;200;0;7X_608
120413;LON;STO;1700;100;2035;200;0;6X_3611
120413;LON;STO;1700;100;2035;200;0;6X_3632
120413;LON;STO;720;100;1200;200;0;SK_802-SK_864
120413;LON;STO;810;100;1250;200;0;QI_192-QI_123
120413;LON;STO;1020;100;1500;200;0;SK_804-SK_874
120413;LON;STO;1450;100;1930;200;0;LH_3393-LH_2930
120413;LON;STO;1020;100;1510;200;0;SK_804-SK_874
120413;LON;STO;1205;100;1700;200;0;SK_4630-SK_8180
120413;LON;STO;1305;100;1805;200;0;SK_806-SK_890
120413;LON;STO;1405;100;1920;200;0;BD_3704-BD_3740
120413;LON;STO;1405;100;1920;200;0;SK_504-SK_1426
120413;LON;STO;650;100;1210;200;0;BD_5438-BD_3830
120413;LON;STO;1650;100;2210;200;0;SK_506-SK_414
120413;LON;STO;625;100;1150;200;0;LH_921-LH_802
120413;LON;STO;625;100;1150;200;0;BD_3193-BD_3522
120413;LON;STO;755;100;1325;200;0;BD_582-BD_3948
120413;LON;STO;1330;100;1900;200;0;OV_104-OV_125
120413;LON;STO;950;100;1525;200;0;SK_502-SK_1422
120413;LON;STO;950;100;1525;200;0;BD_3702-BD_3738
120413;LON;STO;1020;100;1555;200;0;AY_832-AY_637
120413;LON;STO;935;100;1515;200;0;LH_2471-LH_2416
120413;LON;STO;935;100;1515;200;0;UA_9228-UA_9158
120413;LON;STO;630;100;1215;200;0;KL_1000-KL_1109
120413;LON;STO;630;100;1215;200;0;LX_463-LX_4706
120413;LON;STO;935;100;1520;200;0;UA_9228-UA_9158
120413;LON;STO;1805;100;2350;200;0;LH_915-LH_808
120413;LON;STO;1805;100;2350;200;0;BD_3235-BD_3526
120413;LON;STO;1020;100;1610;200;0;SK_804-SK_496
120413;LON;STO;1245;100;1835;200;0;AF_1981-AF_1062
120413;LON;STO;1710;100;2300;200;0;KL_1022-KL_1121
120413;LON;STO;730;100;1325;200;0;AY_3126-AY_641
120413;LON;STO;805;100;1400;200;0;LH_3381-LH_2922
120413;LON;STO;1600;100;2155;200;0;BD_590-BD_3950
120413;LON;STO;1800;100;2355;200;0;BD_3708-BD_3744
120413;LON;STO;1800;100;2355;200;0;SK_1516-SK_1428
120413;LON;STO;720;100;1330;200;0;SK_802-SK_868
120413;LON;STO;1245;100;1855;200;0;LX_457-LX_1254
120413;LON;STO;1305;100;1915;200;0;SK_806-SK_1484
120413;LON;STO;1415;100;2025;200;0;LH_907-LH_6228
120413;LON;STO;1740;100;2350;200;0;LH_899-LH_808
120413;LON;STO;600;100;1215;200;0;LX_345-LX_4706
120413;LON;STO;1525;100;2140;200;0;LH_2477-LH_2420
120413;LON;STO;1525;100;2140;200;0;UA_9232-UA_9224
120413;LON;STO;855;100;1515;200;0;LH_3391-LH_2928
120413;LON;STO;1315;100;1935;200;0;LH_2475-LH_6188
120413;LON;STO;640;100;1305;200;0;BD_3700-BD_3760
120413;LON;STO;640;100;1305;200;0;SK_500-SK_1420
120413;LON;STO;750;100;1415;200;0;LH_927-LH_6226
120413;LON;STO;840;100;1505;200;0;LX_317-LX_1250
120413;LON;STO;850;100;1515;200;0;OS_452-OS_313
120413;LON;STO;1105;100;1730;200;0;LH_2473-LH_2418
120413;LON;STO;955;100;1625;200;0;KL_1008-KL_1115
120413;LON;STO;1020;100;1650;200;0;AY_832-AY_645
120413;LON;STO;1440;100;2110;200;0;LH_6491-LH_6060
120413;LON;STO;1525;100;2155;200;0;LH_909-LH_6056
120413;LON;STO;650;100;1325;200;0;SN_2104-SN_2305
120413;LON;STO;650;100;1325;200;0;BD_5438-BD_5473
120413;LON;STO;825;100;1505;200;0;LX_451-LX_1250
120413;LON;STO;1020;100;1700;200;0;AY_832-AY_983
120413;LON;STO;1020;100;1700;200;0;BA_6032-BA_6053
120413;LON;STO;1020;100;1700;200;0;SK_804-SK_882
120413;LON;STO;1710;100;2350;200;0;LH_911-LH_808
120413;LON;STO;950;100;1635;200;0;SK_502-SK_408
120413;LON;STO;950;100;1635;200;0;UA_6926-UA_6899
120413;LON;STO;950;100;1635;200;0;BD_3702-BD_3746
120413;LON;STO;1310;100;1955;200;0;BT_652-BT_109
120413;LON;STO;1600;100;2245;200;0;AF_2281-AF_1462
120413;LON;STO;1705;100;2350;200;0;LH_911-LH_808
120413;LON;STO;1705;100;2350;200;0;BD_3233-BD_3526
120413;LON;STO;1535;100;2225;200;0;OS_462-OS_317
120413;LON;STO;1610;100;2300;200;0;KL_1020-KL_1121
120413;LON;STO;1145;100;1840;200;0;BD_3197-BD_3524
120413;LON;STO;1145;100;1840;200;0;LH_905-LH_804
120413;LON;STO;1655;100;2350;200;0;BD_3469-BD_3526
120413;LON;STO;1655;100;2350;200;0;LH_935-LH_808
120413;LON;STO;715;100;1415;200;0;LH_923-LH_6226
120413;LON;STO;1650;100;2355;200;0;BD_3706-BD_3744
120413;LON;STO;1650;100;2355;200;0;SK_506-SK_1428
120413;LON;STO;805;100;1515;200;0;LH_2491-LH_2416
120413;LON;STO;1145;100;1900;200;0;KL_1010-KL_1117
120413;STO;LON;2055;200;2220;100;0;BA_783
120413;STO;LON;735;200;905;100;0;BA_8490
120413;STO;LON;1655;200;1825;100;0;BA_8492
120413;STO;LON;1115;200;1250;100;0;BD_3843
120413;STO;LON;1115;200;1250;100;0;UA_6965
120413;STO;LON;1115;200;1250;100;0;SK_531
120413;STO;LON;1300;200;1435;100;0;BD_3847
120413;STO;LON;1525;200;1700;100;0;SK_527
120413;STO;LON;1525;200;1700;100;0;BD_3845
120413;STO;LON;1540;200;1715;100;0;BA_779
120413;STO;LON;1540;200;1715;100;0;JL_7716
120413;STO;LON;1540;200;1715;100;0;QF_3360
120413;STO;LON;1540;200;1715;100;0;AA_6530
120413;STO;LON;1615;200;1750;100;0;BD_3853
120413;STO;LON;1615;200;1750;100;0;SK_1523
120413;STO;LON;1820;200;1955;100;0;SK_533
120413;STO;LON;1820;200;1955;100;0;BD_3849
120413;STO;LON;1840;200;2015;100;0;BA_781
120413;STO;LON;755;200;935;100;0;TG_6224
120413;STO;LON;755;200;935;100;0;BD_3841
120413;STO;LON;755;200;935;100;0;SK_525
120413;STO;LON;755;200;935;100;0;UA_6963
120413;STO;LON;720;200;905;100;0;AA_6525
120413;STO;LON;1205;200;1350;100;0;BA_777
120413;STO;LON;1225;200;1410;100;0;AA_6528
120413;STO;LON;710;200;900;100;0;BA_771
120413;STO;LON;710;200;900;100;0;AA_6525
120413;STO;LON;710;200;900;100;0;QF_3350
120413;STO;LON;1815;200;2045;100;0;QI_128-QI_195
120413;STO;LON;1340;200;1625;100;0;SK_495-SK_809
120413;STO;LON;1340;200;1630;100;0;SK_495-SK_809
120413;STO;LON;1540;200;1830;100;0;SK_875-SK_811
120413;STO;LON;1845;200;2135;100;0;SK_889-SK_815
120413;STO;LON;1445;200;1740;100;0;SK_161-SK_515
120413;STO;LON;1550;200;1845;100;0;LH_2929-LH_3394
120413;STO;LON;1615;200;1910;100;0;SK_1425-SK_1507
120413;STO;LON;1355;200;1655;100;0;SN_2306-SN_2101
120413;STO;LON;1355;200;1655;100;0;BD_5466-BD_5435
120413;STO;LON;1610;200;1910;100;0;BD_3743-BD_3709
120413;STO;LON;1610;200;1910;100;0;SK_1425-SK_1507
120413;STO;LON;1805;200;2105;100;0;BD_3749-BD_3711
120413;STO;LON;1805;200;2105;100;0;SK_1429-SK_1501
120413;STO;LON;1835;200;2135;100;0;SK_889-SK_815
120413;STO;LON;1000;200;1305;100;0;SK_1419-SK_503
120413;STO;LON;1000;200;1305;100;0;TG_7145-TG_6222
120413;STO;LON;1000;200;1305;100;0;BD_3747-BD_3703
120413;STO;LON;1310;200;1615;100;0;KL_1110-KL_1025
120413;STO;LON;1345;200;1655;100;0;BD_3751-BD_3715
120413;STO;LON;1345;200;1655;100;0;SK_1423-SK_1517
120413;STO;LON;655;200;1015;100;0;SN_2310-SN_2093
120413;STO;LON;655;200;1015;100;0;BD_5470-BD_5433
120413;STO;LON;1515;200;1840;100;0;LH_6229-LH_936
120413;STO;LON;1220;200;1550;100;0;BD_3745-BD_3705
120413;STO;LON;1220;200;1550;100;0;SK_1421-SK_505
120413;STO;LON;1720;200;2050;100;0;KL_1116-KL_1033
120413;STO;LON;1515;200;1850;100;0;LH_6229-LH_918
120413;STO;LON;1650;200;2025;100;0;LH_6203-LH_920
120413;STO;LON;1240;200;1620;100;0;LH_803-LH_934
120413;STO;LON;1440;200;1825;100;0;AF_2063-AF_1080
120413;STO;LON;915;200;1305;100;0;BD_3753-BD_3703
120413;STO;LON;915;200;1305;100;0;SK_403-SK_503
120413;STO;LON;915;200;1305;100;0;UA_6896-UA_6937
120413;STO;LON;1030;200;1420;100;0;BD_3527-BD_3208
120413;STO;LON;1030;200;1420;100;0;LH_801-LH_908
120413;STO;LON;1715;200;2105;100;0;SK_409-SK_1501
120413;STO;LON;1230;200;1625;100;0;SK_861-SK_809
120413;STO;LON;1230;200;1630;100;0;SK_861-SK_809
120413;STO;LON;1310;200;1710;100;0;KL_1110-KL_1029
120413;STO;LON;1430;200;1830;100;0;SK_867-SK_811
120413;STO;LON;840;200;1245;100;0;OV_122-OV_103
120413;STO;LON;1730;200;2135;100;0;SK_885-SK_815
120413;STO;LON;940;200;1350;100;0;KL_1108-KL_1017
120413;STO;LON;1240;200;1650;100;0;LH_803-LH_898
120413;STO;LON;1630;200;2040;100;0;AY_638-AY_3125
120413;STO;LON;1710;200;2120;100;0;LH_6287-LH_3388
120413;STO;LON;630;200;1045;100;0;KL_1106-KL_1009
120413;STO;LON;1210;200;1625;100;0;AF_1763-AF_2580
120413;STO;LON;1240;200;1655;100;0;LH_803-LH_914
120413;STO;LON;1255;200;1710;100;0;AY_634-AY_833
120413;STO;LON;1440;200;1855;100;0;LH_2923-LH_3386
120413;STO;LON;1555;200;2010;100;0;LH_2417-LH_2482
120413;STO;LON;620;200;1040;100;0;BD_3523-BD_3216
120413;STO;LON;620;200;1040;100;0;LH_809-LH_904
120413;STO;LON;910;200;1330;100;0;LH_6227-LH_906
120413;STO;LON;1310;200;1735;100;0;KL_1110-KL_1023
120413;STO;LON;1640;200;2105;100;0;LX_4709-LX_462
120413;STO;LON;1155;200;1625;100;0;LH_2415-LH_2478
120413;STO;LON;1640;200;2110;100;0;LX_4709-LX_340
120413;STO;LON;730;200;1205;100;0;SK_481-SK_805
120413;STO;LON;1220;200;1655;100;0;BD_3745-BD_3715
120413;STO;LON;1220;200;1655;100;0;SK_1421-SK_1517
120413;STO;LON;745;200;1225;100;0;LH_2421-LH_2474
120413;STO;LON;1030;200;1510;100;0;AA_6022-AA_6053
120413;STO;LON;1030;200;1510;100;0;AY_636-AY_839
120413;STO;LON;1440;200;1920;100;0;AF_2063-AF_1180
120413;STO;LON;950;200;1435;100;0;OS_312-OS_461
120413;STO;LON;1650;200;2135;100;0;SK_499-SK_815
120413;STO;LON;1340;200;1830;100;0;SK_495-SK_811
120413;STO;LON;1615;200;2105;100;0;SK_1425-SK_1501
120413;STO;LON;1725;200;2215;100;0;LH_6059-LH_6494
120413;STO;LON;1610;200;2105;100;0;BD_3743-BD_3711
120413;STO;LON;1610;200;2105;100;0;SK_1425-SK_1501
120413;STO;LON;1155;200;1655;100;0;SN_2304-SN_2101
120413;STO;LON;1410;200;1910;100;0;LH_6187-LH_2496
120413;STO;LON;1620;200;2120;100;0;OS_314-OS_8929
120413;STO;LON;700;200;1205;100;0;SK_485-SK_805
120413;STO;LON;720;200;1225;100;0;BT_102-BT_651
120413;STO;LON;905;200;1410;100;0;LH_2927-LH_3392
120413;STO;LON;1155;200;1700;100;0;SN_2304-SN_2095
120413;STO;LON;910;200;1420;100;0;LH_6227-LH_908
120413;STO;LON;1240;200;1750;100;0;LH_803-LH_916
120413;STO;LON;1340;200;1850;100;0;SK_8178-SK_4627
120413;STO;LON;1410;200;1920;100;0;LH_6187-LH_2480
120413;STO;LON;1515;200;2025;100;0;LH_6229-LH_920
120413;STO;LON;1140;200;1655;100;0;BD_5472-BD_5435
120413;STO;LON;1030;200;1550;100;0;BD_3527-BD_3222
120413;STO;LON;1030;200;1550;100;0;LH_801-LH_910
120413;STO;LON;1545;200;2105;100;0;LX_1251-LX_462
120413;STO;LON;1650;200;2210;100;0;LH_6203-LH_922
120413;STO;LON;1345;200;1910;100;0;SK_1423-SK_1507
120413;STO;LON;1345;200;1910;100;0;BD_3751-BD_3709
120413;STO;LON;1545;200;2110;100;0;LX_1251-LX_340
120413;STO;LON;1355;200;1925;100;0;SN_2306-SN_2101
120413;STO;LON;940;200;1515;100;0;KL_1108-KL_1019
120413;STO;LON;625;200;1210;100;0;LX_4707-LX_456
120413;MAD;PAR;1355;200;1545;200;0;AF_1631
120413;MAD;PAR;815;200;1010;200;0;IB_3440
120413;MAD;PAR;910;200;1105;200;0;IB_3436
120413;MAD;PAR;910;200;1105;200;0;AF_1431
120413;MAD;PAR;910;200;1105;200;0;UX_1021
120413;MAD;PAR;1210;200;1405;200;0;IB_3406
120413;MAD;PAR;1410;200;1605;200;0;IB_3418
120413;MAD;PAR;1540;200;1735;200;0;IB_3438
120413;MAD;PAR;1640;200;1835;200;0;IB_3444
120413;MAD;PAR;1735;200;1930;200;0;IB_3410
120413;MAD;PAR;1905;200;2100;200;0;IB_3412
120413;MAD;PAR;2030;200;2225;200;0;IB_3400
120413;MAD;PAR;750;200;950;200;0;AF_1831
120413;MAD;PAR;750;200;950;200;0;UX_1027
120413;MAD;PAR;1355;200;1555;200;0;UX_1023
120413;MAD;PAR;1735;200;1935;200;0;LA_5752
120413;MAD;PAR;1750;200;1950;200;0;UX_1025
120413;MAD;PAR;1750;200;1950;200;0;AF_1731
120413;MAD;PAR;2015;200;2215;200;0;UX_1002
120413;MAD;PAR;2015;200;2215;200;0;AF_1531
120413;MAD;PAR;710;200;915;200;0;AF_2101
120413;MAD;PAR;715;200;920;200;0;AF_2101
120413;MAD;PAR;1000;200;1205;200;0;VY_8202
120413;MAD;PAR;1015;200;1220;200;0;AF_1001
120413;MAD;PAR;1235;200;1440;200;0;AF_1301
120413;MAD;PAR;1255;200;1500;200;0;VY_8200
120413;MAD;PAR;1535;200;1740;200;0;AF_1601
120413;MAD;PAR;1700;200;1905;200;0;AF_1701
120413;MAD;PAR;1825;200;2030;200;0;AF_1801
120413;MAD;PAR;1930;200;2135;200;0;AF_1901
120413;MAD;PAR;1935;200;2140;200;0;AF_1901
120413;MAD;PAR;2105;200;2310;200;0;AF_2001
120413;MAD;PAR;1530;200;1740;200;0;6X_3867
120413;MAD;PAR;1055;200;1440;200;0;UX_7410-UX_3429
120413;MAD;PAR;1015;200;1410;200;0;LX_2043-LX_4606
120413;MAD;PAR;1350;200;1750;200;0;UX_2004-UX_3649
120413;MAD;PAR;640;200;1045;200;0;SN_3732-SN_3633
120413;MAD;PAR;1525;200;1930;200;0;LX_2027-LX_644
120413;MAD;PAR;1535;200;1940;200;0;UX_1643-UX_3596
120413;MAD;PAR;900;200;1310;200;0;UX_1641-UX_3588
120413;MAD;PAR;935;200;1350;200;0;LX_2021-LX_638
120413;MAD;PAR;1430;200;1845;200;0;AZ_49-AZ_7088
120413;MAD;PAR;1600;200;2015;200;0;UX_3979-UX_3475
120413;MAD;PAR;1315;200;1735;200;0;LG_3834-LG_8019
120413;MAD;PAR;1645;200;2110;200;0;AA_6281-AA_6357
120413;MAD;PAR;640;200;1115;200;0;UA_9956-UA_9965
120413;MAD;PAR;640;200;1115;200;0;SN_3732-SN_3633
120413;MAD;PAR;1300;200;1735;200;0;LG_3834-LG_8019
120413;MAD;PAR;1420;200;1855;200;0;AA_6279-AA_6509
120413;MAD;PAR;1740;200;2215;200;0;UX_3841-UX_3021
120413;MAD;PAR;615;200;1055;200;0;LH_1121-LH_1030
120413;MAD;PAR;1030;200;1510;200;0;KL_1700-KL_2009
120413;MAD;PAR;555;200;1045;200;0;KL_1708-KL_2003
120413;MAD;PAR;805;200;1255;200;0;TP_1023-TP_434
120413;MAD;PAR;805;200;1255;200;0;TP_1007-TP_454
120413;MAD;PAR;950;200;1440;200;0;UX_7302-UX_3023
120413;MAD;PAR;950;200;1440;200;0;UX_7410-UX_3429
120413;MAD;PAR;1645;200;2135;200;0;AA_6281-AA_6231
120413;MAD;PAR;1215;200;1715;200;0;LH_1801-LH_2234
120413;MAD;PAR;1610;200;2110;200;0;UX_6079-UX_1297
120413;MAD;PAR;720;200;1225;200;0;UX_3894-UX_1011
120413;MAD;PAR;1005;200;1510;200;0;TP_1011-TP_442
120413;MAD;PAR;710;200;1220;200;0;UX_2001-UX_3495
120413;MAD;PAR;1300;200;1810;200;0;KL_1702-KL_1243
120413;MAD;PAR;1530;200;2040;200;0;LH_1803-LH_2238
120413;MAD;PAR;1645;200;2155;200;0;IB_7446-IB_7553
120413;MAD;PAR;1720;200;2230;200;0;BA_465-BA_326
